n,step_ratio,pattern,family,method_label,threshold_mode,threshold_range,gain_scheme,feedback_noise_alpha,feedback_bias_alpha,R,R_abs,R2,R2_norm,R2_max_norm,avg_switch_noidle,R_clean,R_abs_clean,configuration,log_R_degradation,log_R_abs_degradation
12,2.0,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.1,0.0,0.71329702,30.25619678,3.13731423,0.9056646,1.43299864,176.88098000000002,0.716033,30.647401610000003,PTA|HT2|latent|Agent,-0.0038283437740880897,-0.012846866876906683
12,2.0,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.1,0.05,0.72302206,30.78538617,3.22299509,0.93039851,1.5948330999999998,182.6967,0.716033,30.647401610000003,PTA|HT2|latent|Agent,0.00971347816582294,0.004492219774838893
12,2.0,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.1,0.1,0.73897316,31.91953367,3.34277811,0.96497696,1.77382698,192.16522,0.716033,30.647401610000003,PTA|HT2|latent|Agent,0.031535345654127085,0.04067028053324224
12,2.0,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.1,0.2,0.78734454,37.67924674,3.5978023,1.03859608,2.02301209,212.34972,0.716033,30.647401610000003,PTA|HT2|latent|Agent,0.09493968640411643,0.20656157592588595
12,2.0,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.2,0.0,0.70937788,29.421185249999997,3.13933067,0.90624675,1.47301815,181.00578,0.716033,30.647401610000003,PTA|HT2|latent|Agent,-0.009337894710617042,-0.04083288102444723
12,2.0,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.2,0.05,0.7225004800000001,29.86616559,3.22734619,0.9316546,1.6337764,187.8444,0.716033,30.647401610000003,PTA|HT2|latent|Agent,0.008991829062190947,-0.02582162855430682
12,2.0,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.2,0.1,0.74300962,31.27506319,3.35409526,0.96824388,1.81979575,198.90108,0.716033,30.647401610000003,PTA|HT2|latent|Agent,0.036982736859997783,0.020273194208754064
12,2.0,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.2,0.2,0.79732986,38.39915125,3.6170596,1.0441552,2.07227133,222.42954,0.716033,30.647401610000003,PTA|HT2|latent|Agent,0.10754221492159609,0.22548747387901721
12,2.0,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.4,0.0,0.70650868,26.16310375,3.17133703,0.91548611,1.6139388,196.923,0.716033,30.647401610000003,PTA|HT2|latent|Agent,-0.013390767318436822,-0.1581977181768818
12,2.0,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.4,0.05,0.72536794,26.739850070000003,3.26219108,0.94171348,1.76312361,205.8612,0.716033,30.647401610000003,PTA|HT2|latent|Agent,0.012952774282592542,-0.13639291790360203
12,2.0,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.4,0.1,0.7554464799999999,29.65011421,3.4054495200000003,0.98306856,1.96854907,220.42872,0.716033,30.647401610000003,PTA|HT2|latent|Agent,0.053582683416471676,-0.033081905230201235
12,2.0,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.4,0.2,0.8218236600000001,40.98311065,3.69148589,1.0656402,2.25570659,250.38988,0.716033,30.647401610000003,PTA|HT2|latent|Agent,0.1377995912108006,0.2906121638639647
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.0,0.0,0.45908832,18.34611907,2.28574577,0.65983796,1.03998303,215.19218,0.45908832,18.34611907,SBTA|HM|clamped|-,0.0,0.0
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.0,0.05,0.5783986999999999,31.514840359999997,2.7655437000000003,0.7983437499999999,1.64233548,251.8156,0.45908832,18.34611907,SBTA|HM|clamped|-,0.23102081341132744,0.541040500118383
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.0,0.1,0.63429036,47.412219910000005,2.95696735,0.85360293,1.82038308,281.28546,0.45908832,18.34611907,SBTA|HM|clamped|-,0.3232642208172869,0.9494619421742196
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.0,0.2,0.75721842,87.51119456,3.40546244,0.98307232,2.2721082999999997,366.16604,0.45908832,18.34611907,SBTA|HM|clamped|-,0.5004091356540392,1.5623486656992873
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.05,0.0,0.4561908799999999,17.874816120000002,2.29056139,0.6612281900000001,1.07007405,216.63644,0.45908832,18.34611907,SBTA|HM|clamped|-,-0.006331291432627592,-0.02602525577535402
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.05,0.05,0.56292398,31.56689261,2.68801054,0.7759617799999999,1.59024637,257.15846,0.45908832,18.34611907,SBTA|HM|clamped|-,0.20390198252861652,0.5426908118445549
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.05,0.1,0.6310426,47.92181812,2.94737186,0.85083295,1.83251941,285.33047999999997,0.45908832,18.34611907,SBTA|HM|clamped|-,0.3181307622971119,0.9601528365125128
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.05,0.2,0.7581977000000001,87.16140733,3.41303584,0.98525857,2.27545442,366.625,0.45908832,18.34611907,SBTA|HM|clamped|-,0.5017015597260659,1.55834359914872
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.1,0.0,0.45742386,16.98914432,2.29853731,0.66353057,1.08623779,219.47958,0.45908832,18.34611907,SBTA|HM|clamped|-,-0.003632165215485726,-0.07684348663734071
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.1,0.05,0.54331564,29.47251796,2.60390398,0.75168232,1.52177067,260.66368,0.45908832,18.34611907,SBTA|HM|clamped|-,0.1684478303341164,0.4740401772560797
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.1,0.1,0.6237761,48.158282289999995,2.9072297700000003,0.8392449399999999,1.80816761,292.93848,0.45908832,18.34611907,SBTA|HM|clamped|-,0.30654888002650843,0.9650750763191049
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.1,0.2,0.75751396,84.86432339000001,3.40997047,0.98437363,2.27295515,364.97666,0.45908832,18.34611907,SBTA|HM|clamped|-,0.5007993564054439,1.5316357284919069
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.2,0.0,0.4742529199999999,14.93799457,2.35315619,0.67929774,1.15014576,228.08142,0.45908832,18.34611907,SBTA|HM|clamped|-,0.03249815603513893,-0.20551011887717507
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.2,0.05,0.53327134,25.09160033,2.55663784,0.73803775,1.4672645199999998,259.99052,0.45908832,18.34611907,SBTA|HM|clamped|-,0.14978776545248923,0.313115084613853
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.2,0.1,0.6149102,44.6914991,2.85876124,0.82525329,1.79254466,297.93224,0.45908832,18.34611907,SBTA|HM|clamped|-,0.2922336310337713,0.8903652494903472
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.2,0.2,0.7556407199999999,79.67846444,3.39794631,0.98090259,2.27007987,363.81695999999994,0.45908832,18.34611907,SBTA|HM|clamped|-,0.4983234152717089,1.468581284194791
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.4,0.0,0.52268156,11.62225679,2.51239645,0.7252663699999999,1.32155257,253.0789,0.45908832,18.34611907,SBTA|HM|clamped|-,0.12972979688305886,-0.4564961087363443
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.4,0.05,0.55469872,19.51050376,2.62401773,0.7574886700000001,1.4778455,268.6423,0.45908832,18.34611907,SBTA|HM|clamped|-,0.18918250965372183,0.061534917596984706
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.4,0.1,0.6207166000000001,35.31261345,2.87093771,0.8287683800000001,1.79157168,297.74374,0.45908832,18.34611907,SBTA|HM|clamped|-,0.3016320072095319,0.6548221643353547
12,2.0,random,SBTA,SBTA-HM,clamped,HM,-,0.4,0.2,0.7577693,67.14716437999999,3.4035182300000004,0.98251104,2.32729543,358.51864,0.45908832,18.34611907,SBTA|HM|clamped|-,0.5011363759042494,1.2974686366221642
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.0,0.0,1.24495804,52.25299135,4.76682018,1.37606244,2.05077474,133.58452,1.24495804,52.25299135,SBTA|HT1|clamped|-,0.0,0.0
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.0,0.05,1.2386383,52.08442297,4.754997599999999,1.37264957,2.05002231,134.3224,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.005089195485005777,-0.0032312191703044364
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.0,0.1,1.22839332,51.86625777,4.74170773,1.36881315,2.06401888,135.55134,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.013394754935817592,-0.00742870049058358
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.0,0.2,1.1791239,50.92687532,4.69746035,1.35604004,2.1465109,145.25318,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.05433012144518371,-0.025706353354020658
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.05,0.0,1.2398116,52.096656489999994,4.75019055,1.3712618900000002,2.0472788399999997,134.32876,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.004142393947763871,-0.0029963680798831237
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.05,0.05,1.23444468,51.9434842,4.74034532,1.3684197800000002,2.05235205,134.88952,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.008480609403090558,-0.00594085469151452
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.05,0.1,1.22361016,51.72426741,4.72608332,1.36430271,2.06418115,136.26342,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.01729618991022146,-0.010170079563169671
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.05,0.2,1.17402254,50.76243174,4.68269079,1.35177641,2.14471484,146.41084,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.05866590599730437,-0.02894059160577727
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.1,0.0,1.22980166,51.74822618,4.71859081,1.36213987,2.04415219,136.18958,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.012248922188174497,-0.00970698508082135
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.1,0.05,1.22501304,51.61408113,4.7103876200000006,1.35977179,2.05313832,136.73066,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.0161503376994804,-0.012302614547803042
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.1,0.1,1.21374896,51.366838959999995,4.694956,1.35531702,2.06535041,138.18194,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.025387942763052642,-0.01710433208593522
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.1,0.2,1.16487504,50.38162854,4.65448864,1.34363515,2.14890087,148.57273999999998,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.06648800707534311,-0.03647054439282611
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.2,0.0,1.19960442,50.58314765,4.6321305,1.3371809099999998,2.05020991,142.35013999999998,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.03710997409002391,-0.03247866949930126
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.2,0.05,1.19356534,50.40197799,4.62092683,1.33394667,2.05309473,143.0534,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.042156914695484306,-0.036066719783305265
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.2,0.1,1.18211784,50.13477806,4.60840518,1.33033197,2.0753372999999997,144.73174,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.051794217091354046,-0.041382199805285486
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.2,0.2,1.14023574,49.18427023,4.5846233100000005,1.32346675,2.16736219,154.87892,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.08786679603538125,-0.06052327831634386
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.4,0.0,1.11664788,46.6729597,4.45179059,1.28512121,2.11301693,161.46402,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.10877059339072823,-0.11293216435992394
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.4,0.05,1.11240368,46.51254,4.44761969,1.28391724,2.12852223,162.22166,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.11257867500274131,-0.11637518626761756
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.4,0.1,1.105288,46.24690502000001,4.44922884,1.28438173,2.1575955099999997,164.3005,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.11899589204260048,-0.12210259669105793
12,2.0,random,SBTA,SBTA-HT1,clamped,HT1,-,0.4,0.2,1.09172782,45.60507723,4.48844718,1.29570307,2.27563492,173.46056000000002,1.24495804,52.25299135,SBTA|HT1|clamped|-,-0.13134022936672474,-0.13607808683851105
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.0,0.0,0.8574137199999999,36.24668656,3.49243513,1.0081792,1.4795481,167.0204,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,0.0,0.0
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.0,0.05,0.8398795800000001,35.803157729999995,3.44451843,0.99434678,1.46695367,169.76044000000002,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.02066203148407012,-0.01231187761614306
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.0,0.1,0.80879026,35.03949482,3.3797157,0.97563985,1.48350576,176.67592000000002,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.05838093080035157,-0.03387212315477235
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.0,0.2,0.7851372600000001,34.53407095,3.3788679000000004,0.97539519,1.5952550099999998,191.74634000000003,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.08806199990145383,-0.04840157139644535
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.05,0.0,0.8511808999999999,36.03918603,3.4700285600000003,1.00171095,1.45727915,167.6756,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.007295876476105653,-0.005741124579632479
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.05,0.05,0.8380580999999999,35.68486561,3.43656071,0.99204962,1.4541478900000002,169.76574,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.022833126080962742,-0.015621305473778185
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.05,0.1,0.80759344,34.91824958,3.37297373,0.9736936,1.47400026,176.76504,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.059861792329348594,-0.037338368741596684
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.05,0.2,0.7851649399999999,34.45458908,3.37469437,0.97419035,1.58893923,192.87534,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.08802674554085654,-0.05070577342419415
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.1,0.0,0.8428114999999999,35.70926377,3.4452157299999997,0.99454815,1.44292189,169.01436,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.01717722907213228,-0.014937827401794931
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.1,0.05,0.8323064800000001,35.42384433,3.4208784100000003,0.98752255,1.44858365,170.7475,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.02971981752600224,-0.022962809843339895
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.1,0.1,0.8075627400000001,34.75292601,3.37100647,0.97312583,1.46935381,176.61454,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.0598998072289401,-0.04208420168893736
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.1,0.2,0.7866136400000001,34.249807059999995,3.37219819,0.97346976,1.58934546,193.4203,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.08618335560200893,-0.05666704047389526
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.2,0.0,0.8229046200000001,34.73872703,3.40305588,0.98237762,1.45284547,173.40150000000003,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.041080255015125314,-0.042492854514894075
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.2,0.05,0.81533254,34.48223472,3.38785045,0.97798817,1.46442681,174.94238,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.05032450134059125,-0.049903716121344414
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.2,0.1,0.80155608,33.99697971,3.36598462,0.97167606,1.49985196,179.34851999999998,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.06736561749156615,-0.06407628327005407
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.2,0.2,0.79345768,33.67678246,3.39276135,0.97940587,1.62154862,193.26206,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.07752035069109729,-0.07353931973133267
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.4,0.0,0.78539446,31.1742928,3.36723339,0.97203656,1.58226898,188.72378,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.08773446751350651,-0.15075416541642028
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.4,0.05,0.7826179799999999,30.96410245,3.36216338,0.97057297,1.59264304,190.20554,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.09127587168983851,-0.15751942386354864
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.4,0.1,0.78277326,30.75976789,3.3719214799999997,0.97338988,1.63416968,193.44018,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.09107748039117582,-0.16414037311136928
12,2.0,random,SBTA,SBTA-HT2,clamped,HT2,-,0.4,0.2,0.7966780400000001,31.17818295,3.44522975,0.99455218,1.76702825,204.07544,0.8574137199999999,36.24668656,SBTA|HT2|clamped|-,-0.0734699235957839,-0.15062938608863083
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.0,0.0,0.4195568,17.99019729,2.23097518,0.6440270499999999,0.98251317,212.84482,0.4195568,17.99019729,SETA|HM|clamped|-,0.0,0.0
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.0,0.05,0.42767622,17.43870567,2.24445662,0.6479187799999999,0.99172877,214.3656,0.4195568,17.99019729,SETA|HM|clamped|-,0.019167497941243818,-0.0311348149934937
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.0,0.1,0.4473071199999999,17.14091746,2.28562427,0.65980293,1.0328412299999998,216.38412,0.4195568,17.99019729,SETA|HM|clamped|-,0.06404651201424226,-0.04835857539211711
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.0,0.2,0.50157432,20.9489275,2.4195052,0.6984509400000001,1.1741674,220.1555,0.4195568,17.99019729,SETA|HM|clamped|-,0.17855287580942547,0.15226043718985532
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.05,0.0,0.4221293399999999,17.22679636,2.23955172,0.6465029,0.98801087,214.78436,0.4195568,17.99019729,SETA|HM|clamped|-,0.006112843941187724,-0.043360915134778695
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.05,0.05,0.42943426,16.83864975,2.2529402,0.65036786,1.0012883,216.1799,0.4195568,17.99019729,SETA|HM|clamped|-,0.023269751983053946,-0.0661501900673329
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.05,0.1,0.44833956,16.71533958,2.29031717,0.6611576100000001,1.0402923199999998,218.2199,0.4195568,17.99019729,SETA|HM|clamped|-,0.0663519757207544,-0.07350017900081275
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.05,0.2,0.50280186,20.542946259999997,2.4231474,0.6995024200000001,1.1799419,222.21352,0.4195568,17.99019729,SETA|HM|clamped|-,0.18099725996679172,0.13269061978026095
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.1,0.0,0.42935648,15.96558538,2.25957757,0.65228385,1.00931797,218.4938,0.4195568,17.99019729,SETA|HM|clamped|-,0.023088613559943585,-0.11939152259802258
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.1,0.05,0.43543632,15.76102322,2.27109937,0.6556099000000001,1.02231994,219.57516,0.4195568,17.99019729,SETA|HM|clamped|-,0.037149646842012135,-0.13228700710135455
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.1,0.1,0.4520139199999999,15.89777726,2.30431613,0.66519882,1.05580172,221.63572,0.4195568,17.99019729,SETA|HM|clamped|-,0.07451405979173877,-0.12364771006504142
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.1,0.2,0.50528236,19.81356966,2.43248325,0.70219742,1.19402179,226.18254,0.4195568,17.99019729,SETA|HM|clamped|-,0.18591848570754585,0.09654002477795634
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.2,0.0,0.44897818,13.06558525,2.3128967599999997,0.66767578,1.07477886,227.74644,0.4195568,17.99019729,SETA|HM|clamped|-,0.06777537365295969,-0.31984532132665133
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.2,0.05,0.45331634,13.16916985,2.3220301699999997,0.67031237,1.08373523,228.56366000000003,0.4195568,17.99019729,SETA|HM|clamped|-,0.07739128803881111,-0.31194853419120916
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.2,0.1,0.46618076,13.95160319,2.35124836,0.67874696,1.11664115,230.21448,0.4195568,17.99019729,SETA|HM|clamped|-,0.10537453988229571,-0.2542325888719935
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.2,0.2,0.5137999400000001,18.6134966,2.46899541,0.71273757,1.24748105,235.3247,0.4195568,17.99019729,SETA|HM|clamped|-,0.20263505187235245,0.034059926687063015
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.4,0.0,0.4996936199999999,7.903566929999999,2.4645619400000003,0.71145777,1.26535855,251.81723999999997,0.4195568,17.99019729,SETA|HM|clamped|-,0.17479623458158758,-0.8225128468509142
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.4,0.05,0.50292784,8.70480718,2.47309879,0.71392212,1.26879787,252.57634,0.4195568,17.99019729,SETA|HM|clamped|-,0.18124778453747684,-0.725951592063845
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.4,0.1,0.51212912,11.029211620000002,2.49809125,0.7211368,1.30434468,254.15534,0.4195568,17.99019729,SETA|HM|clamped|-,0.19937786471911748,-0.4892796598141791
12,2.0,random,SETA,SETA-HM,clamped,HM,-,0.4,0.2,0.54889722,17.916623259999998,2.60212302,0.7511682199999999,1.42180339,259.23458,0.4195568,17.99019729,SETA|HM|clamped|-,0.2687122948417458,-0.004098058911393209
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.0,0.0,0.43598334,17.47744754,2.26625037,0.65421014,1.05951914,212.82398,0.43598334,17.47744754,SETA|HM|latent|-,0.0,0.0
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.0,0.05,0.4782649399999999,17.987598430000002,2.39216906,0.6905597400000001,1.22054298,223.05506000000003,0.43598334,17.47744754,SETA|HM|latent|-,0.0925608151144303,0.028771206505893366
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.0,0.1,0.56372654,27.78054183,2.69781456,0.77879201,1.5892956,241.35722,0.43598334,17.47744754,SETA|HM|latent|-,0.2569652441505055,0.4634245036295985
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.0,0.2,0.7553002600000001,60.20150477,3.51056567,1.01341299,2.57093209,292.09516,0.43598334,17.47744754,SETA|HM|latent|-,0.5495113339436215,1.236786010355731
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.05,0.0,0.44405766,16.72827449,2.27622333,0.65708909,1.05892096,214.58256,0.43598334,17.47744754,SETA|HM|latent|-,0.01835038725557734,-0.043810966819515317
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.05,0.05,0.48229296,17.60758822,2.39920417,0.6925905899999999,1.22691298,224.78694,0.43598334,17.47744754,SETA|HM|latent|-,0.10094769863456156,0.007418620163731088
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.05,0.1,0.56545876,27.50827496,2.70092121,0.77968877,1.59794439,242.81022,0.43598334,17.47744754,SETA|HM|latent|-,0.2600333346734831,0.45357552921921956
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.05,0.2,0.7565696599999999,59.62812694,3.51056696,1.01341337,2.56862247,294.41406,0.43598334,17.47744754,SETA|HM|latent|-,0.5511905793357046,1.2272160534455046
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.1,0.0,0.45322838,15.53013261,2.29711948,0.66312128,1.07853719,218.06858,0.43598334,17.47744754,SETA|HM|latent|-,0.03879211694263836,-0.11812916174505009
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.1,0.05,0.48869606,17.024006999999997,2.41476232,0.6970818,1.23981899,227.75006,0.43598334,17.47744754,SETA|HM|latent|-,0.1141367104279564,-0.026286813482687188
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.1,0.1,0.56971872,27.18550581,2.71207899,0.78290977,1.61083619,245.62434,0.43598334,17.47744754,SETA|HM|latent|-,0.26753873373637493,0.44177261881540714
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.1,0.2,0.76034876,58.79475926,3.5160050999999997,1.01498321,2.56399495,299.42318,0.43598334,17.47744754,SETA|HM|latent|-,0.5561731911474291,1.213141384875085
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.2,0.0,0.47352982,12.67623166,2.35567065,0.6800235499999999,1.1360172400000002,227.51734,0.43598334,17.47744754,SETA|HM|latent|-,0.08261085685802178,-0.32118262068314285
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.2,0.05,0.50533388,15.84083823,2.46450788,0.71144211,1.28810774,236.36238,0.43598334,17.47744754,SETA|HM|latent|-,0.1476153277180166,-0.09832003427929865
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.2,0.1,0.5814672000000001,26.79285201,2.74828961,0.79336283,1.6503253,253.92454,0.43598334,17.47744754,SETA|HM|latent|-,0.28795053291110134,0.427223798070938
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.2,0.2,0.76921592,58.02250135,3.5383642300000004,1.02143777,2.5873902,309.10844000000003,0.43598334,17.47744754,SETA|HM|latent|-,0.5677676787185206,1.1999195517959016
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.4,0.0,0.52442318,8.77434353,2.52185077,0.72799565,1.32684164,252.65865999999997,0.43598334,17.47744754,SETA|HM|latent|-,0.18469492220137532,-0.6890793826686409
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.4,0.05,0.5506354999999999,15.44331696,2.6159892200000003,0.75517105,1.44487063,260.54988000000003,0.43598334,17.47744754,SETA|HM|latent|-,0.23346903413832806,-0.12373498728632129
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.4,0.1,0.61894094,27.899578700000003,2.8755272200000004,0.8300932299999999,1.78501959,278.59098,0.43598334,17.47744754,SETA|HM|latent|-,0.3504058245680195,0.46770025052883873
12,2.0,random,SETA,SETA-HM,latent,HM,-,0.4,0.2,0.79898398,58.66220025,3.6372978,1.04999739,2.69396235,335.03624,0.43598334,17.47744754,SETA|HM|latent|-,0.6057368638928905,1.210884233543527
12,2.0,random,SETA,SETA-HT1,clamped,HT1,-,0.0,0.0,1.217233,51.61589805,4.5714211,1.31965556,1.7672255,133.67976000000002,1.217233,51.61589805,SETA|HT1|clamped|-,0.0,0.0
12,2.0,random,SETA,SETA-HT1,clamped,HT1,-,0.0,0.05,1.21398138,51.53130426,4.57271773,1.3200299000000002,1.79049933,134.15928,1.217233,51.61589805,SETA|HT1|clamped|-,-0.002674895283233433,-0.001640254065484391
