pop,n,step_ratio,pattern,family,threshold_range,threshold_mode,gain_scheme,kill_percent,config,repetitions,R,R_abs,R2_norm,R2_max_norm,post_removal_R,post_removal_R_abs,post_removal_R2_norm,post_removal_R2_max_norm
1000,8,1.5,scurve,SETA,HM,clamped,,50,SETA-HM-clamped,100,19.46188929,41.0703878,27.60407437,79.14926507,37.917105729999996,81.09643684,53.73123056,79.14926507
1000,8,1.5,scurve,SETA,HM,latent,,0,SETA-HM-latent,100,1.4230132,9.202992590000001,2.15570218,7.16716353,2.15315347,17.61771226,3.19661794,7.16716353
1000,8,1.5,scurve,SETA,HM,latent,,5,SETA-HM-latent,100,2.0233408600000002,9.50804656,3.0679905200000004,16.3915377,3.3538088499999996,18.22782022,5.0211949,16.3915377
1000,8,1.5,scurve,SETA,HM,latent,,10,SETA-HM-latent,100,2.83472831,10.21288317,4.24211066,24.0195715,4.97658382,19.637493300000003,7.36943507,24.0195715
1000,8,1.5,scurve,SETA,HM,latent,,20,SETA-HM-latent,100,6.93926493,14.653411490000002,10.53166888,43.28200151,13.18565701,28.518550180000002,19.948551600000002,43.28200151
1000,8,1.5,scurve,SETA,HM,latent,,30,SETA-HM-latent,100,12.336335440000001,23.85621811,17.95590489,59.53339851,23.97979801,46.924163369999995,34.79702351,59.53339851
1000,8,1.5,scurve,SETA,HM,latent,,40,SETA-HM-latent,100,16.56089835,32.23591478,23.129013110000002,71.68199913000001,32.42892382,63.68355664,45.14324004,71.68199913000001
1000,8,1.5,scurve,SETA,HM,latent,,50,SETA-HM-latent,100,19.61105643,40.47644808,26.97798862,79.25118644,38.52923999,80.16462325,52.84119092,79.25118644
1000,8,1.5,scurve,SETA,HT1,clamped,,0,SETA-HT1-clamped,100,1.746575,9.956209770000001,2.14827402,4.94014354,2.43944997,18.851983,2.79686425,4.94014354
1000,8,1.5,scurve,SETA,HT1,clamped,,5,SETA-HT1-clamped,100,2.08632866,10.10216679,2.6539658,11.34363014,3.11895727,19.143896990000002,3.8082478600000003,11.34363014
1000,8,1.5,scurve,SETA,HT1,clamped,,10,SETA-HT1-clamped,100,2.76138934,10.6112121,3.72135774,21.0319701,4.46907884,20.16198761,5.9430317200000005,21.0319701
1000,8,1.5,scurve,SETA,HT1,clamped,,20,SETA-HT1-clamped,100,7.09943658,15.17201616,10.748793209999999,38.9902826,13.145173230000001,29.28359577,19.99790265,38.9902826
1000,8,1.5,scurve,SETA,HT1,clamped,,30,SETA-HT1-clamped,100,12.344069170000001,24.331648100000002,18.08884951,58.70878665,23.6344384,47.6028596,34.67801523,58.70878665
1000,8,1.5,scurve,SETA,HT1,clamped,,40,SETA-HT1-clamped,100,16.25755737,32.83464998,23.32326278,70.93383473,31.46141477,64.60886344,45.14684181,70.93383473
1000,8,1.5,scurve,SETA,HT1,clamped,,50,SETA-HT1-clamped,100,19.27660964,41.19869379,27.475588050000002,78.94623145,37.49951939,81.33695098999999,53.451492269999996,78.94623145
1000,8,1.5,scurve,SETA,HT1,latent,,0,SETA-HT1-latent,100,1.60647274,9.74821341,1.95749572,5.58403184,2.63487231,18.9139766,3.0912824899999998,5.58403184
1000,8,1.5,scurve,SETA,HT1,latent,,5,SETA-HT1-latent,100,2.0069551899999998,9.91760972,2.49939722,11.326665949999999,3.4358372000000004,19.25276913,4.17508532,11.326665949999999
1000,8,1.5,scurve,SETA,HT1,latent,,10,SETA-HT1-latent,100,2.69827001,10.446409000000001,3.60154552,21.15439665,4.81846685,20.31036779,6.37938197,21.15439665
1000,8,1.5,scurve,SETA,HT1,latent,,20,SETA-HT1-latent,100,6.88493959,14.78923847,10.18535637,38.22428643,13.19180608,28.99602668,19.5470037,38.22428643
1000,8,1.5,scurve,SETA,HT1,latent,,30,SETA-HT1-latent,100,12.245172680000001,23.93653316,17.59485271,58.85772505,23.91227219,47.29061608,34.365996370000005,58.85772505
1000,8,1.5,scurve,SETA,HT1,latent,,40,SETA-HT1-latent,100,16.1812719,32.445172830000004,22.83797709,69.95632168,31.78447059,64.30789543,44.85224512,69.95632168
1000,8,1.5,scurve,SETA,HT1,latent,,50,SETA-HT1-latent,100,19.25323565,40.80403196,26.95481178,78.76887006,37.928398120000004,81.02561381,53.0859145,78.76887006
1000,8,1.5,scurve,SETA,HT2,clamped,,0,SETA-HT2-clamped,100,1.7417952600000002,9.99188318,2.4042010400000002,5.11942889,2.1087089199999998,18.59073859,2.83836323,5.11942889
1000,8,1.5,scurve,SETA,HT2,clamped,,5,SETA-HT2-clamped,100,2.15245022,10.20980891,3.0413385,12.789986160000002,2.93001908,19.02658994,4.11263806,12.789986160000002
1000,8,1.5,scurve,SETA,HT2,clamped,,10,SETA-HT2-clamped,100,2.88743765,10.8246614,4.18816184,22.1459008,4.39999379,20.256294949999997,6.4062848599999995,22.1459008
1000,8,1.5,scurve,SETA,HT2,clamped,,20,SETA-HT2-clamped,100,7.31459519,15.57547286,11.180370479999999,37.59015364,13.254308980000001,29.75791796,20.39070218,37.59015364
1000,8,1.5,scurve,SETA,HT2,clamped,,30,SETA-HT2-clamped,100,12.529545129999999,24.61535859,18.34024979,58.465857400000004,23.68420872,47.837689280000006,34.71046071,58.465857400000004
1000,8,1.5,scurve,SETA,HT2,clamped,,40,SETA-HT2-clamped,100,16.39967659,33.089641,23.51981843,70.48916676,31.42447171,64.78625419,45.069597970000004,70.48916676
1000,8,1.5,scurve,SETA,HT2,clamped,,50,SETA-HT2-clamped,100,19.40701901,41.447547809999996,27.672274039999998,78.75435467999999,37.43915659,81.50206773,53.374509159999995,78.75435467999999
1000,8,1.5,scurve,SETA,HT2,latent,,0,SETA-HT2-latent,100,1.64969053,9.85348449,2.2315157500000002,5.27230598,2.2041386099999998,18.59022131,2.8837119799999997,5.27230598
1000,8,1.5,scurve,SETA,HT2,latent,,5,SETA-HT2-latent,100,2.1021153,10.08451043,2.9137360599999997,12.76954465,3.1089882799999997,19.05227323,4.24815247,12.76954465
1000,8,1.5,scurve,SETA,HT2,latent,,10,SETA-HT2-latent,100,2.86888564,10.71210665,4.0892266799999994,22.11246632,4.64252874,20.30746577,6.59913377,22.11246632
1000,8,1.5,scurve,SETA,HT2,latent,,20,SETA-HT2-latent,100,7.1896279000000005,15.37213501,10.936295990000001,37.463288819999995,13.28401344,29.627522439999996,20.29327236,37.463288819999995
1000,8,1.5,scurve,SETA,HT2,latent,,30,SETA-HT2-latent,100,12.418543219999998,24.40575545,18.105599400000003,58.68593059,23.741844099999998,47.69476339,34.631879239999996,58.68593059
1000,8,1.5,scurve,SETA,HT2,latent,,40,SETA-HT2-latent,100,16.31290537,32.85822079,23.25100638,69.89671398,31.5305683,64.59969402,44.92269324,69.89671398
1000,8,1.5,scurve,SETA,HT2,latent,,50,SETA-HT2-latent,100,19.34093859,41.21562897,27.41427436,78.57011443,37.58663497,81.31451032,53.24922915,78.57011443
1000,8,1.5,sharp,CT,HM,clamped,,0,CT-HM,100,0.94178935,1.29800468,1.8295925800000001,2.0115519,0.94364174,1.3024817999999998,1.8318268,2.0079465400000003
1000,8,1.5,sharp,CT,HM,clamped,,5,CT-HM,100,0.9882938400000001,1.36042856,1.91780281,2.2004158,1.03665072,1.42732959,2.00824712,2.2004158
1000,8,1.5,sharp,CT,HM,clamped,,10,CT-HM,100,1.04004977,1.42948986,2.01534296,2.4134511499999998,1.14016259,1.56545221,2.2033275,2.4134511499999998
1000,8,1.5,sharp,CT,HM,clamped,,20,CT-HM,100,1.16665137,1.5964261300000002,2.25112671,2.93460216,1.39336587,1.89932476,2.6748950000000002,2.93460216
1000,8,1.5,sharp,CT,HM,clamped,,30,CT-HM,100,1.33600267,1.81463234,2.55928386,3.63460843,1.7320683700000001,2.33573727,3.29120934,3.63460843
1000,8,1.5,sharp,CT,HM,clamped,,40,CT-HM,100,10.56596689,12.00931417,16.97564186,57.73469628,20.19199686,22.72510097,32.1239254,57.73469628
1000,8,1.5,sharp,CT,HM,clamped,,50,CT-HM,100,24.07676085,22.05363,30.9925692,97.82301116000001,47.21358477,42.813732630000004,60.15777991,97.82301116000001
1000,8,1.5,sharp,CT,HT1,clamped,,0,CT-HT1,100,0.9798972899999999,1.25141696,1.45246908,1.78744928,1.0079678799999998,1.41451049,1.4568131500000001,1.78518935
1000,8,1.5,sharp,CT,HT1,clamped,,5,CT-HT1,100,1.012777,1.2862079700000002,1.5036094500000001,1.88110447,1.0737273,1.48409246,1.55909387,1.88110447
1000,8,1.5,sharp,CT,HT1,clamped,,10,CT-HT1,100,1.05264643,1.3295505600000002,1.56547648,1.9968174300000001,1.15346621,1.57077773,1.68282783,1.9968174300000001
1000,8,1.5,sharp,CT,HT1,clamped,,20,CT-HT1,100,1.1629972499999999,1.45183202,1.74051185,2.3343744,1.3741678300000002,1.8153406300000001,2.0328988,2.3343744
1000,8,1.5,sharp,CT,HT1,clamped,,30,CT-HT1,100,1.37796042,1.70436186,2.10197384,3.02336282,1.8040942899999999,2.32040022,2.7558225199999997,3.02336282
1000,8,1.5,sharp,CT,HT1,clamped,,40,CT-HT1,100,10.269571249999998,11.6330685,16.16799224,56.00171131,19.5873158,22.17781352,30.88785931,56.00171131
1000,8,1.5,sharp,CT,HT1,clamped,,50,CT-HT1,100,23.722730459999998,21.84782294,30.34892169,96.68445369999999,46.49363438,42.60732239,59.249718300000005,96.68445369999999
1000,8,1.5,sharp,CT,HT2,clamped,,0,CT-HT2,100,0.94849893,1.2439970200000001,1.63355837,1.8483475,0.96114661,1.30711838,1.6353779,1.84464933
1000,8,1.5,sharp,CT,HT2,clamped,,5,CT-HT2,100,0.9867965700000001,1.29154827,1.7013399999999999,1.98702994,1.03774176,1.40222081,1.77094092,1.98702994
1000,8,1.5,sharp,CT,HT2,clamped,,10,CT-HT2,100,1.0305446600000001,1.3459031099999998,1.7783147,2.15146873,1.12523795,1.51093048,1.92489037,2.15146873
1000,8,1.5,sharp,CT,HT2,clamped,,20,CT-HT2,100,1.14437762,1.4865125399999999,1.97816236,2.57857842,1.35290395,1.7921494100000002,2.32458578,2.57857842
1000,8,1.5,sharp,CT,HT2,clamped,,30,CT-HT2,100,1.3354514100000001,1.7237140400000002,2.31398988,3.28842432,1.7350515,2.26655238,2.99624085,3.28842432
1000,8,1.5,sharp,CT,HT2,clamped,,40,CT-HT2,100,10.427439360000001,11.827257179999998,16.60122122,57.00642536,19.91902753,22.473638660000002,31.57070339,57.00642536
1000,8,1.5,sharp,CT,HT2,clamped,,50,CT-HT2,100,23.91000454,21.947249080000002,30.68723023,97.34092418,46.88415789,42.713622480000005,59.74272143,97.34092418
1000,8,1.5,sharp,LFTA,HM,clamped,,0,LFTA-HM,100,1.53899954,2.6574534699999997,2.88898931,4.29652393,1.63384024,2.8595667700000003,3.0938322,4.29652393
1000,8,1.5,sharp,LFTA,HM,clamped,,5,LFTA-HM,100,1.5493907999999998,2.66177697,2.89698104,4.38113813,1.65462281,2.86821374,3.1098154399999998,4.38113813
1000,8,1.5,sharp,LFTA,HM,clamped,,10,LFTA-HM,100,1.5670255700000002,2.6655709400000003,2.91643847,4.53846313,1.68989215,2.87580161,3.14873041,4.53846313
1000,8,1.5,sharp,LFTA,HM,clamped,,20,LFTA-HM,100,1.6060888199999999,2.67538905,2.9429114500000004,4.73779668,1.7680187900000002,2.89543786,3.20167632,4.73779668
1000,8,1.5,sharp,LFTA,HM,clamped,,30,LFTA-HM,100,1.61168562,2.64625521,2.88301664,4.7812415800000005,1.77921224,2.83717016,3.08188668,4.7812415800000005
1000,8,1.5,sharp,LFTA,HM,clamped,,40,LFTA-HM,100,11.03366016,12.48168207,17.556059780000002,56.73234516,20.623161409999998,22.508024,32.42797295,56.73234516
1000,8,1.5,sharp,LFTA,HM,clamped,,50,LFTA-HM,100,24.47017769,22.49513372,31.62826693,96.94897843999999,47.496196499999996,42.53492717,60.57238724,96.94897843999999
1000,8,1.5,sharp,LFTA,HT1,clamped,,0,LFTA-HT1,100,3.0436774100000004,4.2438623699999996,3.35801979,4.61515846,4.12531095,6.58297585,4.19691913,4.61515846
1000,8,1.5,sharp,LFTA,HT1,clamped,,5,LFTA-HT1,100,3.0875971900000003,4.31380626,3.40384724,4.67673572,4.21315034,6.7228635599999995,4.28857398,4.67673572
1000,8,1.5,sharp,LFTA,HT1,clamped,,10,LFTA-HT1,100,3.13604239,4.38779073,3.4547734300000004,4.7564798,4.31004089,6.8708324,4.3904262,4.7564798
1000,8,1.5,sharp,LFTA,HT1,clamped,,20,LFTA-HT1,100,3.23755854,4.55111154,3.56527079,4.9281033,4.51307319,7.1974740299999995,4.611421050000001,4.9281033
1000,8,1.5,sharp,LFTA,HT1,clamped,,30,LFTA-HT1,100,3.3656606499999997,4.73058975,3.7084922799999998,5.17510442,4.76927731,7.556430430000001,4.89786401,5.17510442
1000,8,1.5,sharp,LFTA,HT1,clamped,,40,LFTA-HT1,100,8.71233097,10.496118899999999,12.4873774,41.78315568,15.46261816,19.087488920000002,22.45563418,41.78315568
1000,8,1.5,sharp,LFTA,HT1,clamped,,50,LFTA-HT1,100,22.57112972,22.10741705,28.829179749999998,90.85619462000001,43.18021554,42.31008511,55.13923895,90.85619462000001
1000,8,1.5,sharp,LFTA,HT2,clamped,,0,LFTA-HT2,100,1.1561246,1.5222259299999998,2.11741851,2.76124591,1.25964179,1.6560367999999999,2.28064758,2.76124591
1000,8,1.5,sharp,LFTA,HT2,clamped,,5,LFTA-HT2,100,1.19621927,1.57055872,2.18452508,2.89288723,1.3398311,1.7527024,2.41486064,2.89288723
1000,8,1.5,sharp,LFTA,HT2,clamped,,10,LFTA-HT2,100,1.2371935299999999,1.6188334,2.2516159200000003,3.0341889300000005,1.4217797300000001,1.84925174,2.54904234,3.0341889300000005
1000,8,1.5,sharp,LFTA,HT2,clamped,,20,LFTA-HT2,100,1.3358335099999998,1.73261418,2.41019581,3.3621419300000004,1.61905965,2.07681332,2.86620209,3.3621419300000004
1000,8,1.5,sharp,LFTA,HT2,clamped,,30,LFTA-HT2,100,1.4679936599999999,1.87812185,2.61146588,3.76877451,1.88337996,2.36782862,3.2687423300000003,3.76877451
1000,8,1.5,sharp,LFTA,HT2,clamped,,40,LFTA-HT2,100,10.599067869999999,11.96453689,16.84001502,56.75129314,20.145528220000003,22.540658819999997,31.72584058,56.75129314
1000,8,1.5,sharp,LFTA,HT2,clamped,,50,LFTA-HT2,100,23.923833690000002,22.05499592,30.796731840000003,96.37464088,46.79505998,42.7215769,59.63927422,96.37464088
1000,8,1.5,sharp,PTA,HM,clamped,Agent,0,PTA-HM-clamped-Agent,100,0.8631605299999999,1.10984302,1.43002291,2.15451549,0.92791958,1.21358295,1.4619722899999998,2.09561156
1000,8,1.5,sharp,PTA,HM,clamped,Agent,5,PTA-HM-clamped-Agent,100,0.90447157,1.15673961,1.50134687,2.26298495,1.01054169,1.3073761400000001,1.60462017,2.26298495
1000,8,1.5,sharp,PTA,HM,clamped,Agent,10,PTA-HM-clamped-Agent,100,0.89307463,1.16041741,1.55174653,2.36716273,0.98774776,1.3147318300000002,1.70541955,2.36716273
1000,8,1.5,sharp,PTA,HM,clamped,Agent,20,PTA-HM-clamped-Agent,100,1.01039521,1.28498711,1.7298457600000001,2.80860977,1.2223889,1.5638713100000001,2.0616179399999996,2.80860977
1000,8,1.5,sharp,PTA,HM,clamped,Agent,30,PTA-HM-clamped-Agent,100,1.13617879,1.4423029500000002,1.95249095,3.2131016399999996,1.4739560900000002,1.8785028600000002,2.50690831,3.2131016399999996
1000,8,1.5,sharp,PTA,HM,clamped,Agent,40,PTA-HM-clamped-Agent,100,10.34072437,11.75537998,16.53574377,57.43400539,19.88304732,22.504656869999998,31.673414039999997,57.43400539
1000,8,1.5,sharp,PTA,HM,clamped,Agent,50,PTA-HM-clamped-Agent,100,24.011509,21.95102178,30.82886006,98.98795468,47.22461663,42.89594057,60.25964656,98.98795468
1000,8,1.5,sharp,PTA,HM,clamped,Global,0,PTA-HM-clamped-Global,100,0.89628275,1.10709754,1.4841168500000002,2.05657315,0.9475326,1.2034559,1.51626068,1.9652129
1000,8,1.5,sharp,PTA,HM,clamped,Global,5,PTA-HM-clamped-Global,100,0.95071309,1.1815151799999999,1.5647145199999999,2.156234,1.0563935,1.35229121,1.6774560299999999,2.15492053
1000,8,1.5,sharp,PTA,HM,clamped,Global,10,PTA-HM-clamped-Global,100,1.02807903,1.24803372,1.66256044,2.39697344,1.21112538,1.4853283099999999,1.87314787,2.39697344
1000,8,1.5,sharp,PTA,HM,clamped,Global,20,PTA-HM-clamped-Global,100,1.12868531,1.38632474,1.8607980499999999,2.8583937500000003,1.41233766,1.76191035,2.26962309,2.8583937500000003
1000,8,1.5,sharp,PTA,HM,clamped,Global,30,PTA-HM-clamped-Global,100,1.22882497,1.50704196,2.01840352,3.30111144,1.61261689,2.00334478,2.5848340000000003,3.30111144
1000,8,1.5,sharp,PTA,HM,clamped,Global,40,PTA-HM-clamped-Global,100,9.91724423,11.2905501,15.719579040000001,54.13108357,18.989455720000002,21.570361130000002,29.987185020000002,54.13108357
1000,8,1.5,sharp,PTA,HM,clamped,Global,50,PTA-HM-clamped-Global,100,23.6631565,21.7521558,30.406210809999997,97.77448114,46.48128003,42.493572480000005,59.36044854,97.77448114
1000,8,1.5,sharp,PTA,HM,latent,Agent,0,PTA-HM-latent-Agent,100,0.7110724,0.90086946,1.3225465,1.73234263,0.70759444,0.8884513599999999,1.32400271,1.69250977
1000,8,1.5,sharp,PTA,HM,latent,Agent,5,PTA-HM-latent-Agent,100,0.7522069600000001,0.95141543,1.39707658,1.8621423,0.78986358,0.98954335,1.47306286,1.8621423
1000,8,1.5,sharp,PTA,HM,latent,Agent,10,PTA-HM-latent-Agent,100,0.79079526,1.00923496,1.47929286,2.05469407,0.8670401699999999,1.10518228,1.63749544,2.05469407
1000,8,1.5,sharp,PTA,HM,latent,Agent,20,PTA-HM-latent-Agent,100,0.8913037199999999,1.14783889,1.67761188,2.51910737,1.06805695,1.38239015,2.03413341,2.51910737
1000,8,1.5,sharp,PTA,HM,latent,Agent,30,PTA-HM-latent-Agent,100,1.02540841,1.32948613,1.93627382,3.14461214,1.3362664899999999,1.74568467,2.55145731,3.14461214
1000,8,1.5,sharp,PTA,HM,latent,Agent,40,PTA-HM-latent-Agent,100,10.583189749999999,11.83956815,16.86643925,58.95519478999999,20.451829150000002,22.765848719999997,32.41178825,58.95519478999999
1000,8,1.5,sharp,PTA,HM,latent,Agent,50,PTA-HM-latent-Agent,100,24.11607372,21.87149175,30.94190897,99.67440217,47.5175971,42.82969596,60.56272759,99.67440217
1000,8,1.5,sharp,PTA,HM,latent,Global,0,PTA-HM-latent-Global,100,0.7855158900000001,0.9980823999999999,1.4629839599999999,1.91504561,0.7844291800000001,0.98465839,1.46556717,1.8676760200000002
1000,8,1.5,sharp,PTA,HM,latent,Global,5,PTA-HM-latent-Global,100,0.8299584,1.05016165,1.5397973999999999,2.05035464,0.8733141999999999,1.08881693,1.61919409,2.05035464
1000,8,1.5,sharp,PTA,HM,latent,Global,10,PTA-HM-latent-Global,100,0.8695243,1.1115944400000002,1.62713212,2.25606253,0.95244597,1.21168239,1.79386348,2.25606253
1000,8,1.5,sharp,PTA,HM,latent,Global,20,PTA-HM-latent-Global,100,0.977876,1.2569335700000002,1.83580606,2.7553528899999997,1.16914949,1.5023606699999998,2.21121143,2.7553528899999997
1000,8,1.5,sharp,PTA,HM,latent,Global,30,PTA-HM-latent-Global,100,1.1158235,1.44788306,2.10631109,3.41325268,1.44504426,1.8842596,2.7522213,3.41325268
1000,8,1.5,sharp,PTA,HM,latent,Global,40,PTA-HM-latent-Global,100,10.664909049999999,11.93423233,17.00235473,59.005837389999996,20.54321552,22.85695823,32.54430867,59.005837389999996
1000,8,1.5,sharp,PTA,HM,latent,Global,50,PTA-HM-latent-Global,100,24.19119958,21.949592640000002,31.054612210000002,99.73112264,47.59579659,42.887678830000006,60.64882358,99.73112264
1000,8,1.5,sharp,PTA,HT1,clamped,Agent,0,PTA-HT1-clamped-Agent,100,0.3363342,0.45607117,0.6332923300000001,2.44978884,0.36570245999999995,0.49988492,0.6869600699999999,2.44950393
1000,8,1.5,sharp,PTA,HT1,clamped,Agent,5,PTA-HT1-clamped-Agent,100,0.35093381,0.47555402,0.6613696,2.47831285,0.39490158000000003,0.5388507100000001,0.74311464,2.47831285
1000,8,1.5,sharp,PTA,HT1,clamped,Agent,10,PTA-HT1-clamped-Agent,100,0.36793643000000004,0.49843624,0.69385304,2.50713271,0.42890692,0.58461492,0.8080816799999999,2.50713271
1000,8,1.5,sharp,PTA,HT1,clamped,Agent,20,PTA-HT1-clamped-Agent,100,0.41163736,0.55824957,0.7786213700000001,2.64973746,0.51630877,0.7042418600000001,0.97761826,2.64973746
1000,8,1.5,sharp,PTA,HT1,clamped,Agent,30,PTA-HT1-clamped-Agent,100,0.51980829,0.70829683,0.9909711900000001,2.87133962,0.73265079,1.0043362999999998,1.4023179300000002,2.87133962
1000,8,1.5,sharp,PTA,HT1,clamped,Agent,40,PTA-HT1-clamped-Agent,100,9.86805644,11.248334660000001,15.89626706,57.15798932,19.42914695,22.084412040000004,31.21290967,57.15798932
1000,8,1.5,sharp,PTA,HT1,clamped,Agent,50,PTA-HT1-clamped-Agent,100,23.55744714,21.45404086,30.20397138,98.54373076,46.80792828,42.495824400000004,59.82831832,98.54373076
1000,8,1.5,sharp,PTA,HT1,clamped,Global,0,PTA-HT1-clamped-Global,100,0.47541407,0.6602225199999999,0.9283748199999999,2.6075857100000004,0.5209863699999999,0.72084357,1.0098255600000001,2.60703319
1000,8,1.5,sharp,PTA,HT1,clamped,Global,5,PTA-HT1-clamped-Global,100,0.48928645000000004,0.6794509200000001,0.95631326,2.65064477,0.54873105,0.75930037,1.06570235,2.65064477
1000,8,1.5,sharp,PTA,HT1,clamped,Global,10,PTA-HT1-clamped-Global,100,0.5038503,0.7006734099999999,0.9866306899999999,2.74132434,0.57785884,0.80174529,1.12633729,2.74132434
1000,8,1.5,sharp,PTA,HT1,clamped,Global,20,PTA-HT1-clamped-Global,100,0.54194578,0.7562150400000001,1.06522029,2.9348335700000003,0.65404975,0.91282841,1.28351646,2.9348335700000003
1000,8,1.5,sharp,PTA,HT1,clamped,Global,30,PTA-HT1-clamped-Global,100,0.61923339,0.86438701,1.2180750500000002,3.21409926,0.8086249200000001,1.12917255,1.58922607,3.21409926
1000,8,1.5,sharp,PTA,HT1,clamped,Global,40,PTA-HT1-clamped-Global,100,10.04884704,11.46726478,16.21213637,57.448388400000006,19.66785217,22.33492809,31.5773486,57.448388400000006
1000,8,1.5,sharp,PTA,HT1,clamped,Global,50,PTA-HT1-clamped-Global,100,23.72523472,21.63313237,30.46220396,98.69167150999999,47.02062763,42.66666304,60.07748378,98.69167150999999
1000,8,1.5,sharp,PTA,HT1,latent,Agent,0,PTA-HT1-latent-Agent,100,0.48828209,0.6856568900000001,0.9665762999999999,2.6661484300000002,0.50773313,0.71454271,1.00486806,2.56875662
1000,8,1.5,sharp,PTA,HT1,latent,Agent,5,PTA-HT1-latent-Agent,100,0.50773508,0.71287634,1.00505654,2.66616447,0.54663917,0.7689815400000001,1.08182847,2.6281395099999996
1000,8,1.5,sharp,PTA,HT1,latent,Agent,10,PTA-HT1-latent-Agent,100,0.5306465699999999,0.74472357,1.05010525,2.7328441800000003,0.59246202,0.8326759699999999,1.17192603,2.7328441800000003
1000,8,1.5,sharp,PTA,HT1,latent,Agent,20,PTA-HT1-latent-Agent,100,0.5935935400000001,0.83267772,1.17450225,3.00157652,0.71835598,1.0085843300000001,1.4207199099999999,3.00157652
1000,8,1.5,sharp,PTA,HT1,latent,Agent,30,PTA-HT1-latent-Agent,100,0.76075528,1.06759968,1.50674556,3.3896889399999997,1.05267951,1.4784281300000002,2.08520664,3.3896889399999997
1000,8,1.5,sharp,PTA,HT1,latent,Agent,40,PTA-HT1-latent-Agent,100,10.07992805,11.50594188,16.26825096,57.47740152,19.691025019999998,22.355112600000002,31.60821741,57.47740152
1000,8,1.5,sharp,PTA,HT1,latent,Agent,50,PTA-HT1-latent-Agent,100,23.73805806,21.654423350000002,30.494434820000002,98.66617851999999,47.007285110000005,42.65207556,60.06058521,98.66617851999999
1000,8,1.5,sharp,PTA,HT1,latent,Global,0,PTA-HT1-latent-Global,100,0.58621614,0.8178175400000001,1.15069044,2.6127486199999996,0.60799625,0.85100637,1.1929615900000001,2.47534601
1000,8,1.5,sharp,PTA,HT1,latent,Global,5,PTA-HT1-latent-Global,100,0.60673459,0.8462230900000001,1.19083552,2.6127486199999996,0.64903313,0.90781746,1.27325177,2.55247261
1000,8,1.5,sharp,PTA,HT1,latent,Global,10,PTA-HT1-latent-Global,100,0.6310731700000001,0.8797989900000001,1.23829779,2.66485929,0.69771044,0.9749692799999999,1.36817627,2.6647078900000003
1000,8,1.5,sharp,PTA,HT1,latent,Global,20,PTA-HT1-latent-Global,100,0.6988974899999999,0.97413867,1.37170872,2.9580343599999996,0.8333590200000001,1.16364861,1.6349981,2.9580343599999996
1000,8,1.5,sharp,PTA,HT1,latent,Global,30,PTA-HT1-latent-Global,100,0.86124574,1.20234989,1.6946944300000002,3.38866385,1.1580555099999998,1.6200710699999998,2.28096948,3.38866385
1000,8,1.5,sharp,PTA,HT1,latent,Global,40,PTA-HT1-latent-Global,100,10.20697037,11.65084513,16.47040662,57.650720709999995,19.84950471,22.51706154,31.83239393,57.650720709999995
1000,8,1.5,sharp,PTA,HT1,latent,Global,50,PTA-HT1-latent-Global,100,23.85154235,21.77243372,30.655394419999997,98.73281747000001,47.13864865000001,42.7602387,60.202369600000004,98.73281747000001
1000,8,1.5,sharp,PTA,HT2,clamped,Agent,0,PTA-HT2-clamped-Agent,100,0.5003211000000001,0.66077003,0.92342035,2.10722382,0.5199985,0.68998496,0.9573145,2.10593137
1000,8,1.5,sharp,PTA,HT2,clamped,Agent,5,PTA-HT2-clamped-Agent,100,0.53068017,0.70137828,0.9809368700000001,2.1983672999999997,0.5807168,0.77120134,1.07234742,2.1983672999999997
1000,8,1.5,sharp,PTA,HT2,clamped,Agent,10,PTA-HT2-clamped-Agent,100,0.5669196,0.75032038,1.05016447,2.29712239,0.6531954799999999,0.86908562,1.21080256,2.29712239
1000,8,1.5,sharp,PTA,HT2,clamped,Agent,20,PTA-HT2-clamped-Agent,100,0.6724277999999999,0.89365009,1.25269784,2.53436845,0.8642120099999999,1.1557450299999998,1.61586957,2.53436845
1000,8,1.5,sharp,PTA,HT2,clamped,Agent,30,PTA-HT2-clamped-Agent,100,0.9077457200000001,1.21475992,1.70673601,2.9665204099999998,1.33484784,1.7979647399999998,2.52394567,2.9665204099999998
1000,8,1.5,sharp,PTA,HT2,clamped,Agent,40,PTA-HT2-clamped-Agent,100,10.14694626,11.53282142,16.29823114,57.46707127,19.81324892,22.4340877,31.706936080000002,57.46707127
1000,8,1.5,sharp,PTA,HT2,clamped,Agent,50,PTA-HT2-clamped-Agent,100,23.74551039,21.638111340000002,30.45229445,98.47881911,47.01037711,42.64466754,60.0150626,98.47881911
1000,8,1.5,sharp,PTA,HT2,clamped,Global,0,PTA-HT2-clamped-Global,100,0.58111927,0.81505978,1.15003596,2.44731683,0.6094622900000001,0.8554152399999999,1.20512291,2.44090667
1000,8,1.5,sharp,PTA,HT2,clamped,Global,5,PTA-HT2-clamped-Global,100,0.60659866,0.85067955,1.2005453,2.55090449,0.6604210899999999,0.9266547800000001,1.30614163,2.55090449
1000,8,1.5,sharp,PTA,HT2,clamped,Global,10,PTA-HT2-clamped-Global,100,0.6366352,0.89240443,1.2595988599999999,2.6661488500000003,0.72049407,1.0101045499999999,1.42424857,2.6661488500000003
