pop,n,step_ratio,pattern,family,threshold_range,threshold_mode,gain_scheme,kill_percent,config,repetitions,R,R_abs,R2_norm,R2_max_norm,post_removal_R,post_removal_R_abs,post_removal_R2_norm,post_removal_R2_max_norm,comparator_post_removal_R,comparator_post_removal_R_abs,comparator,post_removal_R_reduction_percent,post_removal_R_pta_lower,post_removal_R_abs_reduction_percent,post_removal_R_abs_pta_lower
50,4,1.5,random,PTA,HT1,clamped,Global,30,PTA-HT1-clamped-Global,100,1.94563575,222.38115129000002,2.09740797,4.55806966,2.1323835,336.4741786,2.3115764,4.55806966,2.0985717,336.55463227,CT,-1.6111815479070923,False,0.023905084727948722,True
50,4,1.5,random,PTA,HT1,clamped,Global,40,PTA-HT1-clamped-Global,100,2.0341797,224.50242405,2.19471045,5.3966837299999995,2.3094714,340.71672401,2.50618131,5.3966837299999995,2.2972446,341.34652745,CT,-0.5322376206695623,False,0.1845055945654095,True
50,4,1.5,random,PTA,HT1,clamped,Global,50,PTA-HT1-clamped-Global,100,2.1499335,226.77807838,2.3226385400000003,6.851552430000001,2.540979,345.26803264,2.76203748,6.851552430000001,2.551893,346.47186780000004,CT,0.42768250863183255,True,0.3474553843704653,True
50,4,1.5,random,PTA,HT1,latent,Agent,0,PTA-HT1-latent-Agent,100,1.65278145,203.49106066000002,1.76384752,3.57682988,1.6564761000000001,304.60405782000004,1.76736596,3.48171435,1.7428587,324.2586531,CT,4.956374260288565,True,6.061394227138351,True
50,4,1.5,random,PTA,HT1,latent,Agent,5,PTA-HT1-latent-Agent,100,1.6701610500000001,204.32478387,1.7845981599999998,3.62923087,1.6912352999999998,306.27150423,1.8088673700000002,3.55733657,1.7751711000000001,325.88097303,CT,4.728321681217118,True,6.017371501525126,True
50,4,1.5,random,PTA,HT1,latent,Agent,10,PTA-HT1-latent-Agent,100,1.6986264,205.61454917,1.81802136,3.7240618100000002,1.7481659999999999,308.85103476,1.8757136600000002,3.6904915099999998,1.8295542,328.17944454999997,CT,4.4485263131313735,True,5.889585746756043,True
50,4,1.5,random,PTA,HT1,latent,Agent,20,PTA-HT1-latent-Agent,100,1.7544967500000002,207.86779915,1.88354629,4.02202087,1.8599067,313.35753468999997,2.0067635999999998,4.02202087,1.9442985,332.11304688999996,CT,4.340475497975227,True,5.647327732418795,True
50,4,1.5,random,PTA,HT1,latent,Agent,30,PTA-HT1-latent-Agent,100,1.8269505000000001,210.26450178,1.96656949,4.517513109999999,2.0048142,318.15093996,2.1728099700000003,4.517513109999999,2.0985717,336.55463227,CT,4.4676815188158585,True,5.468262963986092,True
50,4,1.5,random,PTA,HT1,latent,Agent,40,PTA-HT1-latent-Agent,100,1.9184959499999998,212.71903367,2.06963353,5.37706405,2.1879051,323.06000374,2.37893813,5.37706405,2.2972446,341.34652745,CT,4.75959329711777,True,5.357172913580777,True
50,4,1.5,random,PTA,HT1,latent,Agent,50,PTA-HT1-latent-Agent,100,2.04433215,215.45966718,2.2108678900000003,6.804390079999999,2.4395775,328.54127063,2.6614066800000002,6.804390079999999,2.551893,346.47186780000004,CT,4.401262121883642,True,5.175195690159306,True
50,4,1.5,random,PTA,HT1,latent,Global,0,PTA-HT1-latent-Global,100,1.7328832499999998,212.66584361000002,1.85531146,3.6034583500000004,1.7383338000000002,318.36656276,1.85997085,3.5058125799999997,1.7428587,324.2586531,CT,0.25962517787585515,True,1.8170957917915231,True
50,4,1.5,random,PTA,HT1,latent,Global,5,PTA-HT1-latent-Global,100,1.7487616499999998,213.38955658999998,1.8747436,3.65656721,1.7700906,319.81398852,1.89883513,3.58795426,1.7751711000000001,325.88097303,CT,0.2861977642605873,True,1.8617179314244559,True
50,4,1.5,random,PTA,HT1,latent,Global,10,PTA-HT1-latent-Global,100,1.77808095,214.57293473000001,1.9095476299999998,3.77717599,1.8287292,322.18074506,1.9684432699999999,3.75004795,1.8295542,328.17944454999997,CT,0.04509295215195941,True,1.8278717907592945,True
50,4,1.5,random,PTA,HT1,latent,Global,20,PTA-HT1-latent-Global,100,1.8370824,216.7511048,1.97801391,4.11360009,1.9467321000000002,326.53708523,2.10537595,4.113218939999999,1.9442985,332.11304688999996,CT,-0.12516596602838437,False,1.6789348422818207,True
50,4,1.5,random,PTA,HT1,latent,Global,30,PTA-HT1-latent-Global,100,1.9112365500000001,218.87630952,2.0612409,4.65493571,2.0950404000000002,330.78749464,2.27182973,4.65493571,2.0985717,336.55463227,CT,0.16827159157819516,True,1.7135814150296302,True
50,4,1.5,random,PTA,HT1,latent,Global,40,PTA-HT1-latent-Global,100,2.005455,221.21429643,2.16582439,5.48916557,2.2834773,335.46346839,2.4809967,5.48916557,2.2972446,341.34652745,CT,0.5992962177384209,True,1.72348583826204,True
50,4,1.5,random,PTA,HT1,latent,Global,50,PTA-HT1-latent-Global,100,2.12808465,223.70557466999998,2.30227565,6.875888499999999,2.5287366000000002,340.44602487,2.75389927,6.875888499999999,2.551893,346.47186780000004,CT,0.9074204913763984,True,1.7392012137269597,True
50,4,1.5,random,PTA,HT2,clamped,Agent,0,PTA-HT2-clamped-Agent,100,1.55618625,191.99620621999998,1.66649617,3.1429258599999996,1.5713862,288.25228513,1.6820516699999999,3.09516328,1.5743331,291.2561058,CT,0.18718402096735698,True,1.031333115489308,True
50,4,1.5,random,PTA,HT2,clamped,Agent,5,PTA-HT2-clamped-Agent,100,1.5749094,192.93521172,1.68864662,3.22365247,1.6088325,290.13029627,1.72635265,3.2026378899999997,1.6177073999999998,293.34574634,CT,0.5486097176782168,True,1.096129775228849,True
50,4,1.5,random,PTA,HT2,clamped,Agent,10,PTA-HT2-clamped-Agent,100,1.6044264000000001,194.30601008000002,1.7235291799999999,3.3810074200000004,1.6678665000000001,292.87189275000003,1.79611773,3.3767495100000002,1.6867419000000001,296.39340294,CT,1.1190449469477226,True,1.1881203006103402,True
50,4,1.5,random,PTA,HT2,clamped,Agent,20,PTA-HT2-clamped-Agent,100,1.6627425,196.72482297,1.79134828,3.7337320099999998,1.7844987,297.70951871,1.9317559800000002,3.7337320099999998,1.8245027999999999,301.73913794,CT,2.1926028285623733,True,1.3354645530939568,True
50,4,1.5,random,PTA,HT2,clamped,Agent,30,PTA-HT2-clamped-Agent,100,1.737609,199.31094954,1.87590093,4.23629314,1.9342317,302.88177179999997,2.1008612700000002,4.23629314,1.9915452,307.35278981,CT,2.877840784130836,True,1.454686001960137,True
50,4,1.5,random,PTA,HT2,clamped,Agent,40,PTA-HT2-clamped-Agent,100,1.8312159,202.07526074,1.9802753999999998,5.19445766,2.1214455,308.41039414,2.30961018,5.19445766,2.1992409,313.23267567,CT,3.537375100654039,True,1.5395205879096818,True
50,4,1.5,random,PTA,HT2,clamped,Agent,50,PTA-HT2-clamped-Agent,100,1.9527852,204.98836519,2.11604043,6.66774587,2.3645841,314.23660307,2.58114012,6.66774587,2.4700463999999998,319.50576924,CT,4.269648537776439,True,1.6491615104583635,True
50,4,1.5,random,PTA,HT2,clamped,Global,0,PTA-HT2-clamped-Global,100,1.5802479,194.27192903,1.6981896,3.29705858,1.5931784999999998,291.41767208,1.71050807,3.2396478,1.5743331,291.2561058,CT,-1.1970401943527609,False,-0.05547223793169742,False
50,4,1.5,random,PTA,HT2,clamped,Global,5,PTA-HT2-clamped-Global,100,1.60066065,195.21505724,1.72202246,3.3890984200000003,1.634004,293.30392869,1.75817386,3.37017162,1.6177073999999998,293.34574634,CT,-1.0073886043916458,False,0.014255413798136551,True
50,4,1.5,random,PTA,HT2,clamped,Global,10,PTA-HT2-clamped-Global,100,1.6307608500000002,196.53472266,1.7576497699999998,3.5761019,1.6942044,295.94325964,1.82942839,3.56866327,1.6867419000000001,296.39340294,CT,-0.4424209773884247,False,0.1518735894709189,True
50,4,1.5,random,PTA,HT2,clamped,Global,20,PTA-HT2-clamped-Global,100,1.6964172,199.0809747,1.83282595,3.9810567800000003,1.8255171000000001,301.03576359,1.97978081,3.98032556,1.8245027999999999,301.73913794,CT,-0.0555932279194149,False,0.23310676725664115,True
50,4,1.5,random,PTA,HT2,clamped,Global,30,PTA-HT2-clamped-Global,100,1.7715381,201.59971041,1.9180862200000002,4.51781635,1.9757588999999998,306.07323493,2.15030123,4.51781635,1.9915452,307.35278981,CT,0.792665915892854,True,0.4163147114399024,True
50,4,1.5,random,PTA,HT2,clamped,Global,40,PTA-HT2-clamped-Global,100,1.8697366500000001,204.33770387,2.02767704,5.4291585399999995,2.1721559999999998,311.54922179,2.36948295,5.4291585399999995,2.1992409,313.23267567,CT,1.2315567612443123,True,0.5374451680046244,True
50,4,1.5,random,PTA,HT2,clamped,Global,50,PTA-HT2-clamped-Global,100,2.0001567,207.42584116999998,2.17266768,6.81165313,2.4329961,317.72549661,2.65946411,6.81165313,2.4700463999999998,319.50576924,CT,1.4999839679124993,True,0.5571957696522079,True
50,4,1.5,random,PTA,HT2,latent,Agent,0,PTA-HT2-latent-Agent,100,1.46189745,181.34280126000002,1.5832305199999999,3.1759064,1.4651337,271.54038855,1.5873043999999998,3.0831215,1.5743331,291.2561058,CT,6.936232237002448,True,6.769203068154184,True
50,4,1.5,random,PTA,HT2,latent,Agent,5,PTA-HT2-latent-Agent,100,1.4839794,182.44419860999997,1.6084231,3.2574638900000004,1.5092975999999998,273.74318332,1.63768951,3.2136967199999997,1.6177073999999998,293.34574634,CT,6.701446751124463,True,6.6824091586723755,True
50,4,1.5,random,PTA,HT2,latent,Agent,10,PTA-HT2-latent-Agent,100,1.521531,184.30160716999998,1.65069739,3.45280175,1.5844008,277.45800032,1.72223814,3.4423321299999996,1.6867419000000001,296.39340294,CT,6.0673835161147105,True,6.388604615411486,True
50,4,1.5,random,PTA,HT2,latent,Agent,20,PTA-HT2-latent-Agent,100,1.58568675,187.03711950000002,1.72350975,3.85029274,1.7127123,282.92902502,1.86786282,3.85029274,1.8245027999999999,301.73913794,CT,6.1271761271070595,True,6.233898939467486,True
50,4,1.5,random,PTA,HT2,latent,Agent,30,PTA-HT2-latent-Agent,100,1.6672762499999998,189.96347631,1.8156791799999998,4.4449237,1.8758913000000002,288.78173863,2.05220176,4.4449237,1.9915452,307.35278981,CT,5.807244545592027,True,6.042258862032868,True
50,4,1.5,random,PTA,HT2,latent,Agent,40,PTA-HT2-latent-Agent,100,1.7719060500000001,193.20919938999998,1.93208201,5.37963216,2.0851509000000004,295.27318477,2.2850073600000003,5.37963216,2.1992409,313.23267567,CT,5.187699082897179,True,5.733594319808722,True
50,4,1.5,random,PTA,HT2,latent,Agent,50,PTA-HT2-latent-Agent,100,1.91182545,196.63267499000003,2.08742869,6.827311529999999,2.3649896999999998,302.12013606,2.59570062,6.827311529999999,2.4700463999999998,319.50576924,CT,4.253227793615533,True,5.441414476287787,True
50,4,1.5,random,PTA,HT2,latent,Global,0,PTA-HT2-latent-Global,100,1.5558851999999999,191.71138933999998,1.68047998,3.32518486,1.5596169,287.05592138,1.68439701,3.25036844,1.5743331,291.2561058,CT,0.934757707882794,True,1.4420931737940013,True
50,4,1.5,random,PTA,HT2,latent,Global,5,PTA-HT2-latent-Global,100,1.5771036,192.68083190000002,1.70505064,3.40728526,1.6020537,288.99480650000004,1.73353841,3.37458281,1.6177073999999998,293.34574634,CT,0.9676471777281814,True,1.4832121802635712,True
50,4,1.5,random,PTA,HT2,latent,Global,10,PTA-HT2-latent-Global,100,1.6116511500000001,194.20718352,1.7450860499999998,3.61710539,1.6711488,292.04750978,1.8136092,3.61304598,1.6867419000000001,296.39340294,CT,0.9244508599685619,True,1.4662583974177634,True
50,4,1.5,random,PTA,HT2,latent,Global,20,PTA-HT2-latent-Global,100,1.6804427999999998,196.93182786,1.8238759500000001,4.05824525,1.8087321,297.49679853000004,1.97118893,4.05824525,1.8245027999999999,301.73913794,CT,0.8643834364079783,True,1.405962593703547,True
50,4,1.5,random,PTA,HT2,latent,Global,30,PTA-HT2-latent-Global,100,1.7647896,199.77883684,1.91804576,4.67595118,1.9774257,303.19081636,2.15952864,4.67595118,1.9915452,307.35278981,CT,0.7089721086922851,True,1.3541355692827328,True
50,4,1.5,random,PTA,HT2,latent,Global,40,PTA-HT2-latent-Global,100,1.8674569500000002,202.67357482,2.03262914,5.5803769,2.1827604,308.98029237,2.3886954499999997,5.5803769,2.1992409,313.23267567,CT,0.7493722038363404,True,1.3575797259670397,True
50,4,1.5,random,PTA,HT2,latent,Global,50,PTA-HT2-latent-Global,100,1.99990485,205.7111009,2.1797388900000003,6.92142737,2.4476562,315.05534445,2.6829148,6.92142737,2.4700463999999998,319.50576924,CT,0.9064688015577249,True,1.3929090546897172,True
50,4,1.5,scurve,PTA,HM,clamped,Agent,0,PTA-HM-clamped-Agent,100,1.50291248,11.594563350000001,1.61018296,5.45315815,2.08804025,22.48456407,2.22396381,5.45315815,3.75228123,23.98786463,CT,44.352778429670096,True,6.266921141950766,True
50,4,1.5,scurve,PTA,HM,clamped,Agent,5,PTA-HM-clamped-Agent,100,1.57626,11.69762062,1.68806194,5.724983180000001,2.2347352000000003,22.69067854,2.37972159,5.724983180000001,4.13131823,24.233985510000004,CT,45.90745433812779,True,6.368358062123813,True
50,4,1.5,scurve,PTA,HM,clamped,Agent,10,PTA-HM-clamped-Agent,100,1.87117343,11.98183087,2.01790349,8.55488452,2.82456201,23.25909903,3.03940488,8.55488452,5.011710300000001,24.82137721,CT,43.640756529761916,True,6.294083389420435,True
50,4,1.5,scurve,PTA,HM,clamped,Agent,20,PTA-HM-clamped-Agent,100,11.84091805,19.59289589,15.691802869999998,65.32428168,22.76405129,38.48122898,30.38720359,65.32428168,25.10419374,40.27857843,CT,9.32171920849747,True,4.4622961386872495,True
50,4,1.5,scurve,PTA,HM,clamped,Agent,30,PTA-HM-clamped-Agent,100,33.210673459999995,40.899267519999995,43.93578706,198.60501645,65.50356217,81.09397227,86.87517201,198.60501645,65.68255613000001,81.87201235,CT,0.2725136939642603,True,0.9503126375762116,True
50,4,1.5,scurve,PTA,HM,clamped,Agent,40,PTA-HM-clamped-Agent,100,48.76866683,58.81889384,62.550261989999996,307.79717264,96.61954882,116.93322495000001,124.10412163000001,307.79717264,96.14711245000001,117.91630519,CT,-0.4913682355730531,False,0.8337101797889157,True
50,4,1.5,scurve,PTA,HM,clamped,Agent,50,PTA-HM-clamped-Agent,100,61.3196492,73.26497747,73.56711134,379.55907619,121.72151353999999,145.8253922,146.1378205,379.55907619,121.4634856,147.56663144,CT,-0.21243251725027168,False,1.1799681425322617,True
50,4,1.5,scurve,PTA,HM,clamped,Global,0,PTA-HM-clamped-Global,100,1.73058271,11.656351469999999,1.86701161,5.86750509,2.43788846,22.52488993,2.61988734,5.86750509,3.75228123,23.98786463,CT,35.0291646449965,True,6.098811722367136,True
50,4,1.5,scurve,PTA,HM,clamped,Global,5,PTA-HM-clamped-Global,100,1.75469618,11.66838965,1.8923518400000001,6.00444781,2.48611536,22.548966340000003,2.67056784,6.00444781,4.13131823,24.233985510000004,CT,39.82270980853488,True,6.953124442963321,True
50,4,1.5,scurve,PTA,HM,clamped,Global,10,PTA-HM-clamped-Global,100,1.90453753,11.785316459999999,2.07511815,8.57659446,2.78579811,22.78281988,3.0361005,8.57659446,5.011710300000001,24.82137721,CT,44.4142230248225,True,8.21290983474804,True
50,4,1.5,scurve,PTA,HM,clamped,Global,20,PTA-HM-clamped-Global,100,11.906851679999999,19.53079455,15.70486884,65.85237430000001,22.79042645,38.27377613,30.29560182,65.85237430000001,25.10419374,40.27857843,CT,9.216656443793047,True,4.977341252209633,True
50,4,1.5,scurve,PTA,HM,clamped,Global,30,PTA-HM-clamped-Global,100,33.32717137,40.91857763,44.06803126,199.15029323,65.63106569,81.04934223000001,87.02192670000001,199.15029323,65.68255613000001,81.87201235,CT,0.07839286872164397,True,1.00482459925757,True
50,4,1.5,scurve,PTA,HM,clamped,Global,40,PTA-HM-clamped-Global,100,48.8830116,58.86270302,62.68476561000001,308.32549884,96.74274621,116.93759308,124.25539531,308.32549884,96.14711245000001,117.91630519,CT,-0.6195024944818384,False,0.830005747231477,True
50,4,1.5,scurve,PTA,HM,clamped,Global,50,PTA-HM-clamped-Global,100,61.489008889999994,73.27227484,73.68557904000001,379.57464411,121.95474087000001,145.75673675,146.25702230000002,379.57464411,121.4634856,147.56663144,CT,-0.40444687353844433,False,1.226493193168754,True
50,4,1.5,scurve,PTA,HM,latent,Agent,0,PTA-HM-latent-Agent,100,2.22484965,11.941220659999999,2.33554859,6.5714459,3.1835589900000003,22.93586297,3.33243336,6.5714459,3.75228123,23.98786463,CT,15.156706151260401,True,4.385557765255744,True
50,4,1.5,scurve,PTA,HM,latent,Agent,5,PTA-HM-latent-Agent,100,2.3586326499999997,12.010329500000001,2.46940707,7.15484672,3.4511249900000003,23.074080749999997,3.60015031,7.15484672,4.13131823,24.233985510000004,CT,16.46431482960342,True,4.786273225761317,True
50,4,1.5,scurve,PTA,HM,latent,Agent,10,PTA-HM-latent-Agent,100,2.7000185900000004,12.22530708,2.82163246,9.34404756,4.13389698,23.50403585,4.30460112,9.34404756,5.011710300000001,24.82137721,CT,17.515244646124106,True,5.3072855259186476,True
50,4,1.5,scurve,PTA,HM,latent,Agent,20,PTA-HM-latent-Agent,100,13.02816031,19.81002029,16.511977520000002,66.76929998,24.790180369999998,38.67346234,31.685291189999997,66.76929998,25.10419374,40.27857843,CT,1.2508402908780303,True,3.985036594053404,True
50,4,1.5,scurve,PTA,HM,latent,Agent,30,PTA-HM-latent-Agent,100,34.37136711,41.52440315,45.146524140000004,201.68633998,67.47659391,82.10222809000001,88.95438447000001,201.68633998,65.68255613000001,81.87201235,CT,-2.7313763131404434,False,-0.28118979049378545,False
50,4,1.5,scurve,PTA,HM,latent,Agent,40,PTA-HM-latent-Agent,100,49.82645935000001,59.386318149999994,63.57136688,311.15271400999995,98.38677846,117.8260581,125.80406991,311.15271400999995,96.14711245000001,117.91630519,CT,-2.3294157805983984,False,0.07653486924864561,True
50,4,1.5,scurve,PTA,HM,latent,Agent,50,PTA-HM-latent-Agent,100,62.20941063,73.63061046,74.24164956999999,380.09545774,123.15268107,146.31464259,147.14463528,380.09545774,121.4634856,147.56663144,CT,-1.3907022852635897,False,0.8484227347217432,True
50,4,1.5,scurve,PTA,HM,latent,Global,0,PTA-HM-latent-Global,100,2.29314132,11.951179629999999,2.40826266,7.101933229999999,3.3369928499999997,22.967358949999998,3.49423517,7.101933229999999,3.75228123,23.98786463,CT,11.067624054394242,True,4.254258124850874,True
50,4,1.5,scurve,PTA,HM,latent,Global,5,PTA-HM-latent-Global,100,2.4149176,12.011474889999999,2.53198648,7.55656335,3.5805453099999998,23.08794954,3.74168293,7.55656335,4.13131823,24.233985510000004,CT,13.331650803380501,True,4.729044545838734,True
50,4,1.5,scurve,PTA,HM,latent,Global,10,PTA-HM-latent-Global,100,2.75473018,12.24309607,2.88193489,9.63876464,4.260170560000001,23.551191760000002,4.4415796499999995,9.63876464,5.011710300000001,24.82137721,CT,14.995674031677375,True,5.11730448819846,True
50,4,1.5,scurve,PTA,HM,latent,Global,20,PTA-HM-latent-Global,100,12.958289050000001,19.74107058,16.37753547,66.60122152,24.667288130000003,38.547140719999994,31.432780750000003,66.60122152,25.10419374,40.27857843,CT,1.7403690177225206,True,4.298656450870197,True
50,4,1.5,scurve,PTA,HM,latent,Global,30,PTA-HM-latent-Global,100,34.427123609999995,41.52299669,45.24486187,202.23808748,67.60495743,82.11099301,89.16743348,202.23808748,65.68255613000001,81.87201235,CT,-2.926806466233045,False,-0.29189542694805226,False
50,4,1.5,scurve,PTA,HM,latent,Global,40,PTA-HM-latent-Global,100,49.75750434,59.34714029,63.533590180000004,310.95219853,98.26571874999999,117.75928027,125.74489019,310.95219853,96.14711245000001,117.91630519,CT,-2.2035048645914657,False,0.1331664181191794,True
50,4,1.5,scurve,PTA,HM,latent,Global,50,PTA-HM-latent-Global,100,62.2355036,73.62106635,74.28828072,380.44643811000003,123.22171741,146.30713237,147.2542713,380.44643811000003,121.4634856,147.56663144,CT,-1.4475393994456631,False,0.8535121102307697,True
50,4,1.5,scurve,PTA,HT1,clamped,Agent,0,PTA-HT1-clamped-Agent,100,0.9454286199999999,11.489110590000001,1.00449396,3.3987477999999998,1.01894035,22.33172188,1.0946998700000001,3.3987477999999998,3.37273859,24.70121905,CT,69.7889319670043,True,9.59263251422403,True
50,4,1.5,scurve,PTA,HT1,clamped,Agent,5,PTA-HT1-clamped-Agent,100,1.03892395,11.542238379999999,1.09538398,3.4622510899999996,1.20593095,22.43797743,1.27647988,3.4622510899999996,3.6267852599999997,24.885887309999998,CT,66.74931479124848,True,9.836538474625112,True
50,4,1.5,scurve,PTA,HT1,clamped,Agent,10,PTA-HT1-clamped-Agent,100,1.3909950699999998,11.746730910000002,1.47813119,5.8190924299999995,1.91007321,22.846962549999997,2.04197443,5.8190924299999995,4.3471038,25.38606482,CT,56.061016762470686,True,10.001952992728569,True
50,4,1.5,scurve,PTA,HT1,clamped,Agent,20,PTA-HT1-clamped-Agent,100,12.0821337,19.718235019999998,15.93951951,65.07565123,23.29235025,38.78997075,30.964750990000002,65.07565123,23.4901254,39.67239557,CT,0.8419501668560758,True,2.224279142516117,True
50,4,1.5,scurve,PTA,HT1,clamped,Agent,30,PTA-HT1-clamped-Agent,100,33.20455258,40.95650246,43.681125730000005,196.71868671000001,65.53718811,81.26650554,86.44796330999999,196.71868671000001,65.11900940000001,81.62641246,CT,-0.6421760924391284,False,0.4409196841480334,True
50,4,1.5,scurve,PTA,HT1,clamped,Agent,40,PTA-HT1-clamped-Agent,100,48.676204690000006,58.94754729,62.355066660000006,305.19508371,96.48049237,117.24859522000001,123.79584524,305.19508371,95.92877645,117.81049641999999,CT,-0.5751307797484007,False,0.4769534269652653,True
50,4,1.5,scurve,PTA,HT1,clamped,Agent,50,PTA-HT1-clamped-Agent,100,61.34736504000001,73.53034072999999,73.60585804,379.0625846,121.82281299,146.41418222000001,146.29742803,379.0625846,121.19497390000001,147.42621182000002,CT,-0.5180405340225125,False,0.6864651729881266,True
50,4,1.5,scurve,PTA,HT1,clamped,Global,0,PTA-HT1-clamped-Global,100,1.02153842,11.52924247,1.09158791,3.96993113,1.118794,22.37575201,1.21764556,3.96993113,3.37273859,24.70121905,CT,66.82832155100404,True,9.414381676033113,True
50,4,1.5,scurve,PTA,HT1,clamped,Global,5,PTA-HT1-clamped-Global,100,1.11504766,11.58420856,1.1818433400000001,4.0842982,1.30581232,22.4856842,1.39815643,4.0842982,3.6267852599999997,24.885887309999998,CT,63.99532295441169,True,9.644836368906617,True
50,4,1.5,scurve,PTA,HT1,clamped,Global,10,PTA-HT1-clamped-Global,100,1.49039313,11.798833010000001,1.5997402299999999,6.66246252,2.05650318,22.91493302,2.23395031,6.66246252,4.3471038,25.38606482,CT,52.69256786552923,True,9.734205823240316,True
50,4,1.5,scurve,PTA,HT1,clamped,Global,20,PTA-HT1-clamped-Global,100,12.241712569999999,19.79242461,16.140066830000002,65.59143136,23.55914214,38.90211628,31.314603419999997,65.59143136,23.4901254,39.67239557,CT,-0.2938117137510021,False,1.941600145221578,True
50,4,1.5,scurve,PTA,HT1,clamped,Global,30,PTA-HT1-clamped-Global,100,33.41700503,41.05186381000001,43.92878122,197.45182389000001,65.90972701,81.42099474,86.89203222,197.45182389000001,65.11900940000001,81.62641246,CT,-1.214265415407234,False,0.2516559454339151,True
50,4,1.5,scurve,PTA,HT1,clamped,Global,40,PTA-HT1-clamped-Global,100,48.839381169999996,58.99844678,62.517338689999995,305.79891734,96.75447931999999,117.31416067,124.06914709,305.79891734,95.92877645,117.81049641999999,CT,-0.8607457538357677,False,0.4213001091435187,True
50,4,1.5,scurve,PTA,HT1,clamped,Global,50,PTA-HT1-clamped-Global,100,61.467957610000006,73.57631373,73.72982640000001,379.28897280999996,122.01163212,146.46989458,146.49412275999998,379.28897280999996,121.19497390000001,147.42621182000002,CT,-0.6738383562620687,False,0.6486751766827226,True
50,4,1.5,scurve,PTA,HT1,latent,Agent,0,PTA-HT1-latent-Agent,100,2.03603809,12.076809659999999,2.1801043300000003,6.687813650000001,3.20001776,23.50694741,3.44567664,6.687813650000001,3.37273859,24.70121905,CT,5.121085592346475,True,4.834869232901284,True
50,4,1.5,scurve,PTA,HT1,latent,Agent,5,PTA-HT1-latent-Agent,100,2.11869066,12.1288523,2.25369305,7.03887734,3.36532272,23.611032820000002,3.592854,7.03887734,3.6267852599999997,24.885887309999998,CT,7.2092092929703755,True,5.122801024208268,True
50,4,1.5,scurve,PTA,HT1,latent,Agent,10,PTA-HT1-latent-Agent,100,2.36810885,12.27456964,2.5028406100000002,9.16987814,3.86415915,23.90246749,4.09114905,9.16987814,4.3471038,25.38606482,CT,11.109572538847601,True,5.844140635893968,True
50,4,1.5,scurve,PTA,HT1,latent,Agent,20,PTA-HT1-latent-Agent,100,12.31755521,19.55726115,15.488940079999999,65.8542387,23.763052029999997,38.467850490000004,30.063348129999998,65.8542387,23.4901254,39.67239557,CT,-1.1618781311401483,False,3.036229757980291,True
50,4,1.5,scurve,PTA,HT1,latent,Agent,30,PTA-HT1-latent-Agent,100,33.452149760000005,41.057542489999996,43.98000175,197.7101936,66.03224103,81.46841307,87.04547136,197.7101936,65.11900940000001,81.62641246,CT,-1.4024040574548202,False,0.19356405021160317,True
50,4,1.5,scurve,PTA,HT1,latent,Agent,40,PTA-HT1-latent-Agent,100,48.83692371,58.989652070000005,62.52240409,305.90201185,96.80178888,117.33263237,124.13027615000001,305.90201185,95.92877645,117.81049641999999,CT,-0.9100631346580679,False,0.4056209459438853,True
50,4,1.5,scurve,PTA,HT1,latent,Agent,50,PTA-HT1-latent-Agent,100,61.45569379,73.56431611,73.72379026,379.36725304,122.03932895,146.48196036,146.5330484,379.36725304,121.19497390000001,147.42621182000002,CT,-0.6966914739357843,False,0.6404908925916941,True
50,4,1.5,scurve,PTA,HT1,latent,Global,0,PTA-HT1-latent-Global,100,2.10477644,12.11696414,2.24261275,6.687813650000001,3.2809292900000004,23.54831445,3.51562115,6.687813650000001,3.37273859,24.70121905,CT,2.722099491262364,True,4.667399603502565,True
50,4,1.5,scurve,PTA,HT1,latent,Global,5,PTA-HT1-latent-Global,100,2.18752117,12.16912119,2.31646976,7.03887734,3.44641864,23.652628580000002,3.6633352,7.03887734,3.6267852599999997,24.885887309999998,CT,4.97318167660138,True,4.955655045116392,True
50,4,1.5,scurve,PTA,HT1,latent,Global,10,PTA-HT1-latent-Global,100,2.4365395100000002,12.314756,2.56530038,9.16987814,3.9444553100000004,23.94389811,4.16099639,9.16987814,4.3471038,25.38606482,CT,9.26245400443394,True,5.680938421238945,True
50,4,1.5,scurve,PTA,HT1,latent,Global,20,PTA-HT1-latent-Global,100,12.345837770000001,19.56749957,15.49741655,65.61869549,23.763052029999997,38.449385320000005,30.025228860000002,65.61869549,23.4901254,39.67239557,CT,-1.1618781311401483,False,3.082773884531509,True
50,4,1.5,scurve,PTA,HT1,latent,Global,30,PTA-HT1-latent-Global,100,33.480432369999996,41.07701342,44.007537819999996,197.7101936,66.03224103,81.46841307,87.04547136,197.7101936,65.11900940000001,81.62641246,CT,-1.4024040574548202,False,0.19356405021160317,True
50,4,1.5,scurve,PTA,HT1,latent,Global,40,PTA-HT1-latent-Global,100,48.86520626000001,59.00912303,62.54994012,305.90201185,96.80178888,117.33263237,124.13027615000001,305.90201185,95.92877645,117.81049641999999,CT,-0.9100631346580679,False,0.4056209459438853,True
50,4,1.5,scurve,PTA,HT1,latent,Global,50,PTA-HT1-latent-Global,100,61.48397634,73.58378706,73.75132637,379.36725304,122.03932895,146.48196036,146.5330484,379.36725304,121.19497390000001,147.42621182000002,CT,-0.6966914739357843,False,0.6404908925916941,True
